language,fname,mname,lname,DOB,street,postal_code,city,state,country_code,drivers_license,ss,occupation,phone_home,phone_biz,phone_contact,phone_cell,status,contact_relationship,date,sex,email,email_direct,ethnoracial,race,ethnicity,religion,family_size,monthly_income,homeless,pid,county,sexual_orientation,gender_identity,street_line_2,preferred_name,nationality_country
Español,Ana,Emily,NITO,2001-01-23,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC923349966,55904883844,Gerente de hoteles o restaurantes,+52(664)7810957,+52(664)9928573,+52(664)7095935,+52(664)5687792,Divorciad@,,2018-06-09,Female,porrasarturo@hotmail.com,porrasarturo@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Protestante/Cristiano evangélico,Tres,29637,Falso,678,Tijuana,"Something else, please describe","Additional gender category or other, please specify",CAÑÓN DEL PADRE,Ana,México
Español,Belen,Wendy,ARREDONDO,1947-09-08,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC472035872,11275648845,Operador de máquinas para fabricar productos de papel,+52(664)9524651,+52(664)4400824,+52(664)1874168,+52(664)4267818,Viud@,,2022-04-27,Female,kgamboa@gmail.com,kgamboa@gmail.com,Mestiza/o,Mestiza/o,Mestiza/o,Sin religión,Tres,29637,Falso,679,Tijuana,Straight or heterosexual,Female-to-Male (FTM)/Transgender Male/Trans Man,CAÑÓN DEL PADRE,Belen,México
Español,Michelle,Valentina,GERARDO,1969-11-21,PARÍS1650,22054,Tijuana,Baja California,MEX,BC966909671,76533370706,Mampostero,+52(664)2740569,+52(664)7433019,+52(664)9387510,+52(664)3961263,Viud@,,2000-07-25,Rather not say,arturo19@gmail.com,arturo19@gmail.com,Indígena,Indígena,Indígena,Católica,Cinco,29637,Verdadero,680,Tijuana,Bisexual,Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN ALTAMIRA GUERRERO,Michelle,México
Español,Ivana,Ruth,PILLADO,1993-10-20,PARÍS1650,22054,Tijuana,Baja California,MEX,BC262308970,07414550694,Joyero,+52(664)4333759,+52(664)8733267,+52(664)9376490,+52(664)4132668,Viud@,,2000-07-23,Female,qlomeli@gmail.com,qlomeli@gmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Protestante/Cristiano evangélico,Cuatro,29637,Falso,681,Tijuana,Bisexual,Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN ALTAMIRA GUERRERO,Ivana,México
Español,Diego,Alejandro,MARCIANO,1976-04-27,PARÍS1650,22054,Tijuana,Baja California,MEX,BC128824682,54879159546,Ingeniero industrial,+52(664)7048842,+52(664)4056216,+52(664)1502910,+52(664)5846322,Separad@,,2007-08-22,Male,sanchesdario@gmail.com,sanchesdario@gmail.com,Mestiza/o,Mestiza/o,Mestiza/o,Protestante/Cristiano evangélico,Cinco,29637,Falso,682,Tijuana,"Lesbian, gay or homosexual",Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN ALTAMIRA GUERRERO,Diego,México
Español,Marina,Nicole,DE LARA,1979-01-02,PARÍS1650,22054,Tijuana,Baja California,MEX,BC985523032,14871504743,"Operador de máquinas de blanqueamiento, teñido y limpieza de tejidos",+52(664)4887692,+52(664)6638067,+52(664)1277763,+52(664)2943697,Viud@,,2000-01-20,Female,venegascamilo@hotmail.com,venegascamilo@hotmail.com,Indígena,Indígena,Indígena,Otras religiones,Tres,29637,Verdadero,683,Tijuana,"Lesbian, gay or homosexual",Female-to-Male (FTM)/Transgender Male/Trans Man,CAÑÓN ALTAMIRA GUERRERO,Marina,México
Español,Luis,Leonardo,SARANDINGUA,1970-10-13,PARÍS1650,22054,Tijuana,Baja California,MEX,BC147571972,79595522867,Operador de máquinas para fabricar productos de papel,+52(664)1153888,+52(664)1319831,+52(664)8251723,+52(664)6748560,Divorciad@,,2002-04-05,Male,esmeralda43@gmail.com,esmeralda43@gmail.com,Indígena,Indígena,Indígena,Sin religión,Tres,29637,Verdadero,684,Tijuana,Straight or heterosexual,Female-to-Male (FTM)/Transgender Male/Trans Man,CAÑÓN ALTAMIRA GUERRERO,Luis,México
Español,Emily,Guadalupe,BUENTELLO,1984-11-30,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC108232520,65635135943,Pescador de alta mar,+52(664)5156761,+52(664)4936157,+52(664)9207340,+52(664)6450202,Viud@,,2002-06-02,Female,qmadera@yahoo.com,qmadera@yahoo.com,Mestiza/o,Mestiza/o,Mestiza/o,Sin adscripción religiosa (creyente),Cinco,29637,Verdadero,685,Tijuana,Bisexual,Identifies as Female,CAÑÓN DEL PADRE,Emily,México
Español,Diego,Liam,CALZADO,1970-02-13,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC315266147,13732295335,Barrendero,+52(664)9349219,+52(664)7365540,+52(664)3035992,+52(664)7456558,Divorciad@,,2013-11-22,Male,carlabarrientos@hotmail.com,carlabarrientos@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Católica,Tres,29637,Verdadero,686,Tijuana,"Lesbian, gay or homosexual","Additional gender category or other, please specify",CAÑÓN DEL PADRE,Diego,México
Español,Miriam,Esther,DE LA,1998-01-15,PARÍS1650,22054,Tijuana,Baja California,MEX,BC783547538,26072069284,Director de producción de piscicultura y pesca,+52(664)2244131,+52(664)1658103,+52(664)5799306,+52(664)1387329,Viud@,,2007-10-30,Female,reynaldo77@hotmail.com,reynaldo77@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Sin adscripción religiosa (creyente),Cuatro,29637,Verdadero,687,Tijuana,"Something else, please describe","Genderqueer, neither exclusively male nor female",CAÑÓN ALTAMIRA GUERRERO,Miriam,México
Español,Kendra,Maria,RABADAN,1964-04-22,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC853261838,49650538686,Ecónomo y mayordomos domésticos,+52(664)9051279,+52(664)7951106,+52(664)7317966,+52(664)8201836,Divorciad@,,2017-08-20,Rather not say,alma24@hotmail.com,alma24@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Sin religión,Tres,29637,Verdadero,688,Tijuana,Straight or heterosexual,Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN DEL PADRE,Maria,México
Español,Jose,Diego,CONSUELOS,1950-05-01,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC771272550,64712056635,Focumentalista,+52(664)8896916,+52(664)1151103,+52(664)6095280,+52(664)1260293,Solter@,,2005-11-10,Male,saavedradebora@hotmail.com,saavedradebora@hotmail.com,Indígena,Indígena,Indígena,Protestante/Cristiano evangélico,Cinco,29637,Falso,689,Tijuana,Bisexual,Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN DEL PADRE,Diego,México
Español,Dylan,Javier,OTHON,1982-06-10,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC902129085,26507631997,Expendedor de gasolineras,+52(664)8270671,+52(664)9026702,+52(664)4671173,+52(664)3308726,Divorciad@,,2012-04-12,Male,upena@yahoo.com,upena@yahoo.com,Mestiza/o,Mestiza/o,Mestiza/o,Sin religión,Cuatro,29637,Falso,690,Tijuana,Straight or heterosexual,"Genderqueer, neither exclusively male nor female",CAÑÓN DEL PADRE,Dylan,México
Español,Areli,Ivana,VALDOVINES,1986-08-02,PARÍS1650,22054,Tijuana,Baja California,MEX,BC011951716,90120140877,Operador de máquinas para fabricar productos fotográficos,+52(664)5525395,+52(664)7992317,+52(664)8757623,+52(664)1011151,Separad@ legalmente,,2021-06-12,Rather not say,adrianaabrego@yahoo.com,adrianaabrego@yahoo.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Protestante/Cristiano evangélico,Tres,29637,Falso,691,Tijuana,Straight or heterosexual,"Additional gender category or other, please specify",CAÑÓN ALTAMIRA GUERRERO,Ivana,México
Español,David,Humberto,SANTIBA%EZ,1944-10-29,PARÍS1650,22054,Tijuana,Baja California,MEX,BC607041168,08076108912,Técnico en documentación sanitaria,+52(664)7641032,+52(664)2957251,+52(664)4540902,+52(664)2051878,Solter@,,2007-09-26,Male,alarconjoaquin@hotmail.com,alarconjoaquin@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Sin religión,Cuatro,29637,Verdadero,692,Tijuana,"Lesbian, gay or homosexual",Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN ALTAMIRA GUERRERO,David,México
Español,Alexander,Antonio,CHAPUZ,1952-08-16,PARÍS1650,22054,Tijuana,Baja California,MEX,BC108399918,80988343408,Diseñador multimedia,+52(664)3433770,+52(664)5476066,+52(664)4571339,+52(664)5247313,Solter@,,2016-12-14,Male,vcano@hotmail.com,vcano@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Protestante/Cristiano evangélico,Tres,29637,Verdadero,693,Tijuana,Straight or heterosexual,Identifies as Male,CAÑÓN ALTAMIRA GUERRERO,Alexander,México
Español,Gael,Oscar,OLETA,2001-08-13,PARÍS1650,22054,Tijuana,Baja California,MEX,BC485637081,37525348795,Director de servicios de bienestar social,+52(664)6393051,+52(664)5750258,+52(664)3652401,+52(664)2201553,Casad@,,2008-05-31,Male,susanamoya@hotmail.com,susanamoya@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Católica,Cuatro,29637,Falso,694,Tijuana,Straight or heterosexual,Identifies as Male,CAÑÓN ALTAMIRA GUERRERO,Gael,México
Español,Evelin,Renata,SANCHEZ DE LA VEGA,1956-09-28,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC266866392,53899047517,Cazador,+52(664)4096033,+52(664)7903703,+52(664)8636841,+52(664)9906881,Casad@,,2016-02-07,Female,jaqueline56@gmail.com,jaqueline56@gmail.com,Mestiza/o,Mestiza/o,Mestiza/o,Otras religiones,Cinco,29637,Verdadero,695,Tijuana,"Lesbian, gay or homosexual",Female-to-Male (FTM)/Transgender Male/Trans Man,CAÑÓN DEL PADRE,Evelin,México
Español,Guadalupe,Erika,EMBA,1994-10-06,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC614392998,06090213619,Operador de máquinas para fabricar productos de papel,+52(664)5711564,+52(664)9893569,+52(664)7448710,+52(664)1828442,UniÃ³n libre,,2009-04-01,Female,atellez@yahoo.com,atellez@yahoo.com,Indígena,Indígena,Indígena,Sin adscripción religiosa (creyente),Cuatro,29637,Verdadero,696,Tijuana,"Lesbian, gay or homosexual",Identifies as Male,CAÑÓN DEL PADRE,Guadalupe,México
Español,Orlando,Jose,VILCHEZ,1955-04-11,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC588358271,73679076262,Asistente farmacéutico,+52(664)1936512,+52(664)9213832,+52(664)6608123,+52(664)1691067,UniÃ³n libre,,2007-11-17,Rather not say,inaranjo@hotmail.com,inaranjo@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Sin adscripción religiosa (creyente),Cuatro,29637,Falso,697,Tijuana,"Something else, please describe",Identifies as Male,CAÑÓN DEL PADRE,Jose,México
Español,Keily,Andrea,ARTIAGA,1950-01-12,PARÍS1650,22054,Tijuana,Baja California,MEX,BC800175861,65080515672,"Supervisor de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos",+52(664)7943981,+52(664)1752874,+52(664)6712557,+52(664)3417601,Separad@,,2006-07-18,Female,antonia31@hotmail.com,antonia31@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Sin religión,Cinco,29637,Falso,698,Tijuana,Straight or heterosexual,"Genderqueer, neither exclusively male nor female",CAÑÓN ALTAMIRA GUERRERO,Keily,México
Español,Jose,Santiago,CARRETO,1977-06-24,PARÍS1650,22054,Tijuana,Baja California,MEX,BC558379737,55952451874,"Limpiador y asistente de oficinas, hoteles y otros establecimientos",+52(664)1419030,+52(664)7222408,+52(664)7201281,+52(664)9125506,Viud@,,2016-12-11,Male,salvador13@gmail.com,salvador13@gmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Otras religiones,Cuatro,29637,Falso,699,Tijuana,"Lesbian, gay or homosexual","Genderqueer, neither exclusively male nor female",CAÑÓN ALTAMIRA GUERRERO,Jose,México
Español,Sofia,Mia,MEZQUITE,1982-02-04,PARÍS1650,22054,Tijuana,Baja California,MEX,BC360517199,27822018050,Operario del tratamiento de la madera,+52(664)9239589,+52(664)4455527,+52(664)4967841,+52(664)1009969,Viud@,,2005-03-03,Female,villegasamalia@hotmail.com,villegasamalia@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Católica,Tres,29637,Falso,700,Tijuana,"Something else, please describe","Additional gender category or other, please specify",CAÑÓN ALTAMIRA GUERRERO,Mia,México
Español,Franco,Ulises,CHAVELA,1977-06-30,PARÍS1650,22054,Tijuana,Baja California,MEX,BC184239445,96166164770,Policías,+52(664)9855870,+52(664)1905819,+52(664)6269325,+52(664)5312588,Viud@,,2011-10-23,Rather not say,jaimetafoya@hotmail.com,jaimetafoya@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Católica,Cuatro,29637,Falso,701,Tijuana,"Something else, please describe",Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN ALTAMIRA GUERRERO,Franco,México
Español,Guadalupe,Lucia,MARTIÑON,2002-05-26,PARÍS1650,22054,Tijuana,Baja California,MEX,BC721934195,45424566052,Secretario (general),+52(664)4821849,+52(664)9929428,+52(664)2181384,+52(664)3799585,Separad@ legalmente,,2000-06-15,Rather not say,augustotovar@gmail.com,augustotovar@gmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Sin religión,Tres,29637,Falso,702,Tijuana,"Something else, please describe",Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN ALTAMIRA GUERRERO,Guadalupe,México
Español,Maria,Hanna,ORTIGOZA,1950-05-03,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC570924840,06433942213,Inspector medioambiental y afines,+52(664)7124595,+52(664)3641147,+52(664)2130754,+52(664)9570106,Divorciad@,,2017-02-09,Female,calderonhector@gmail.com,calderonhector@gmail.com,Indígena,Indígena,Indígena,Otras religiones,Cinco,29637,Verdadero,703,Tijuana,Bisexual,"Genderqueer, neither exclusively male nor female",CAÑÓN DEL PADRE,Maria,México
Español,Iker,Dylan,OÑATE,1951-06-14,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC458308005,78291185425,Profesional de partería,+52(664)3380094,+52(664)8009068,+52(664)5169057,+52(664)9091191,Divorciad@,,2012-01-31,Rather not say,ozunajose-luis@hotmail.com,ozunajose-luis@hotmail.com,Indígena,Indígena,Indígena,Sin religión,Cuatro,29637,Verdadero,704,Tijuana,"Lesbian, gay or homosexual","Genderqueer, neither exclusively male nor female",CAÑÓN DEL PADRE,Iker,México
Español,Liam,Alex,BERRELLEZA,1997-01-18,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC604518859,49338226035,"Operador de máquinas de blanqueamiento, teñido y limpieza de tejidos",+52(664)6334843,+52(664)5602491,+52(664)3019934,+52(664)2973110,Solter@,,2017-10-28,Rather not say,wendolin62@hotmail.com,wendolin62@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Sin religión,Tres,29637,Falso,705,Tijuana,Straight or heterosexual,Identifies as Female,CAÑÓN DEL PADRE,Liam,México
Español,Milagros,Guadalupe,VILLALOVOS,1952-09-02,PARÍS1650,22054,Tijuana,Baja California,MEX,BC305460867,80750483473,Trabajador ambulante de servicios,+52(664)8071927,+52(664)8594433,+52(664)6640501,+52(664)7180677,Casad@,,2002-01-01,Female,serratojudith@hotmail.com,serratojudith@hotmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Protestante/Cristiano evangélico,Cinco,29637,Verdadero,706,Tijuana,"Lesbian, gay or homosexual",Identifies as Male,CAÑÓN ALTAMIRA GUERRERO,Guadalupe,México
Español,Ismael,Luis,POISOT,1962-11-06,PARÍS1650,22054,Tijuana,Baja California,MEX,BC054857560,73497559192,Director de teatro,+52(664)9480289,+52(664)7006795,+52(664)9940740,+52(664)2445776,Viud@,,2013-06-07,Male,aguilerasoledad@yahoo.com,aguilerasoledad@yahoo.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Otras religiones,Tres,29637,Verdadero,707,Tijuana,Bisexual,"Additional gender category or other, please specify",CAÑÓN ALTAMIRA GUERRERO,Ismael,México
Español,Eduardo,Jose,MAZAS,1951-11-15,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC260359913,34187164297,Limpiador y asistente doméstico,+52(664)4821612,+52(664)7975174,+52(664)3992753,+52(664)2095340,Viud@,,2018-08-13,Male,abrahamsantana@hotmail.com,abrahamsantana@hotmail.com,Mestiza/o,Mestiza/o,Mestiza/o,Protestante/Cristiano evangélico,Cuatro,29637,Verdadero,708,Tijuana,"Something else, please describe",Identifies as Male,CAÑÓN DEL PADRE,Eduardo,México
Español,Elena,Esther,SALDA%A,1987-02-16,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC551633050,22049822715,Arquitecto,+52(664)5426485,+52(664)8586464,+52(664)3158156,+52(664)9375208,Casad@,,2001-10-25,Female,rosalia34@yahoo.com,rosalia34@yahoo.com,Indígena,Indígena,Indígena,Protestante/Cristiano evangélico,Tres,29637,Falso,709,Tijuana,Straight or heterosexual,"Genderqueer, neither exclusively male nor female",CAÑÓN DEL PADRE,Elena,México
Español,Antonio,Axel,PARRADO,2000-01-08,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC735932577,84364370647,Profesional de ventas de tecnología de la información y las comunicaciones,+52(664)1907741,+52(664)1450090,+52(664)4643421,+52(664)8657105,Casad@,,2017-07-03,Male,teranalta-gracia@hotmail.com,teranalta-gracia@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Sin religión,Cuatro,29637,Falso,710,Tijuana,"Something else, please describe","Additional gender category or other, please specify",CAÑÓN DEL PADRE,Axel,México
Español,Victoria,Sofia,AYOMETZI,1991-11-19,PARÍS1650,22054,Tijuana,Baja California,MEX,BC198203500,05442710272,Codificador de datos,+52(664)9703323,+52(664)9399741,+52(664)4211505,+52(664)2314391,Casad@,,2006-08-04,Female,ramon80@hotmail.com,ramon80@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Católica,Tres,29637,Falso,711,Tijuana,"Something else, please describe",Identifies as Female,CAÑÓN ALTAMIRA GUERRERO,Victoria,México
Español,Pablo,Lucca,NANDE,1994-01-27,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC417553134,22003410523,Empalmador de cables,+52(664)6000184,+52(664)1173119,+52(664)7082064,+52(664)6476879,Separad@ legalmente,,2012-11-29,Male,yuridia78@yahoo.com,yuridia78@yahoo.com,Indígena,Indígena,Indígena,Protestante/Cristiano evangélico,Cinco,29637,Falso,712,Tijuana,Bisexual,Male-to-Female (MTF)/Transgender Female/Trans Woman,CAÑÓN DEL PADRE,Pablo,México
Español,Luisa,Margarita,AUYON,1955-07-04,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC510214291,92254349530,Peletero,+52(664)4111810,+52(664)5967118,+52(664)1881548,+52(664)8192654,Separad@ legalmente,,2002-07-01,Female,maria-teresarosas@yahoo.com,maria-teresarosas@yahoo.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Sin religión,Tres,29637,Verdadero,713,Tijuana,"Lesbian, gay or homosexual","Genderqueer, neither exclusively male nor female",CAÑÓN DEL PADRE,Luisa,México
Español,Paula,Mariel,BURGUEÑO,1949-09-13,PARÍS1650,22054,Tijuana,Baja California,MEX,BC542308218,90586958242,Director de teatro,+52(664)8760004,+52(664)8699891,+52(664)2529518,+52(664)5352613,Viud@,,2007-11-20,Female,solorzanocitlali@hotmail.com,solorzanocitlali@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Otras religiones,Cinco,29637,Verdadero,714,Tijuana,Straight or heterosexual,Identifies as Female,CAÑÓN ALTAMIRA GUERRERO,Mariel,México
Español,Santiago,Jesus,BARTOLOME,1956-09-24,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC431993377,94385476224,Profesor de idiomas,+52(664)3008620,+52(664)4725533,+52(664)6782307,+52(664)2854347,Separad@,,2009-04-27,Rather not say,flavio91@hotmail.com,flavio91@hotmail.com,Indígena,Indígena,Indígena,Sin adscripción religiosa (creyente),Cuatro,29637,Falso,715,Tijuana,Straight or heterosexual,Identifies as Female,CAÑÓN DEL PADRE,Santiago,México
Español,Emily,Sofia,RICARDO,1983-04-24,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC386234706,50625753665,Trabajador agropecuario de subsistencia,+52(664)6885636,+52(664)8094808,+52(664)7045499,+52(664)2248133,Divorciad@,,2007-11-05,Rather not say,nelly21@gmail.com,nelly21@gmail.com,Caucásica/o,Caucásica/o,Caucásica/o,Sin religión,Cinco,29637,Falso,716,Tijuana,Straight or heterosexual,"Additional gender category or other, please specify",CAÑÓN DEL PADRE,Sofia,México
Español,Elisa,Amelia,ANGUAMEA,1962-10-13,PARÍS1650,22054,Tijuana,Baja California,MEX,BC675434906,61844839672,Director de servicios de salud,+52(664)2109834,+52(664)4557183,+52(664)6723504,+52(664)4604164,Divorciad@,,2016-11-08,Rather not say,vsanches@hotmail.com,vsanches@hotmail.com,Afrodescendiente,Afrodescendiente,Afrodescendiente,Protestante/Cristiano evangélico,Cinco,29637,Verdadero,717,Tijuana,"Lesbian, gay or homosexual","Genderqueer, neither exclusively male nor female",CAÑÓN ALTAMIRA GUERRERO,Elisa,México
Español,Tadeo,Tadeo,BORJAS,1970-11-25,CAÑON DEL PADRESN,22203,Tijuana,Baja California,MEX,BC059713339,91079840798,Profesional religioso,+52(664)8366601,+52(664)5171472,+52(664)9567438,+52(664)9906792,Separad@ legalmente,,2018-06-17,Rather not say,silviaalonso@yahoo.com,silviaalonso@yahoo.com,Mestiza/o,Mestiza/o,Mestiza/o,Sin religión,Tres,29637,Falso,718,Tijuana,Straight or heterosexual,"Genderqueer, neither exclusively male nor female",CAÑÓN DEL PADRE,Tadeo,México
Español,Mateo,Ander,RESENDIZ,1991-02-09,PARÍS1650,22054,Tijuana,Baja California,MEX,BC916766638,70233252207,Guardafrenos,+52(664)8044215,+52(664)5255102,+52(664)4997437,+52(664)7600474,Casad@,,2022-08-15,Male,cristaltirado@yahoo.com,cristaltirado@yahoo.com,Mestiza/o,Mestiza/o,Mestiza/o,Otras religiones,Cinco,29637,Verdadero,719,Tijuana,Bisexual,Identifies as Female,CAÑÓN ALTAMIRA GUERRERO,Mateo,México
